"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 04, 2015","21,248.70","19,541.95","21,654.90","19,433.50","34.00K","10.00%"
"Sep 27, 2015","19,316.45","20,308.55","20,531.85","19,105.90","16.25K","-4.89%"
"Sep 20, 2015","20,308.95","21,800.00","21,924.05","19,950.00","12.96K","-7.31%"
"Sep 13, 2015","21,911.55","22,130.60","22,357.70","21,605.60","7.15K","0.03%"
"Sep 06, 2015","21,904.15","21,830.00","22,477.00","20,745.90","12.27K","0.38%"
"Aug 30, 2015","21,822.00","23,550.00","23,829.10","21,601.00","8.08K","-7.76%"
"Aug 23, 2015","23,657.80","23,600.00","23,768.30","21,600.05","17.34K","-1.95%"
"Aug 16, 2015","24,128.70","25,690.00","25,900.00","23,850.30","7.53K","-5.06%"
"Aug 09, 2015","25,413.75","26,400.00","26,701.00","24,753.45","15.15K","-2.43%"
"Aug 02, 2015","26,046.95","24,751.00","26,667.00","24,751.00","10.29K","5.70%"
"Jul 26, 2015","24,642.90","23,280.00","24,999.90","22,881.15","7.33K","5.85%"
"Jul 19, 2015","23,280.95","23,840.95","24,048.15","23,133.40","5.26K","-1.88%"
"Jul 12, 2015","23,728.10","23,072.55","24,000.00","22,951.00","5.25K","3.02%"
"Jul 05, 2015","23,032.70","22,900.00","23,299.00","22,290.00","6.93K","0.36%"
"Jun 28, 2015","22,950.50","21,800.00","23,512.55","21,043.20","12.30K","5.23%"
"Jun 21, 2015","21,809.05","21,108.25","22,300.00","21,000.00","16.13K","3.59%"
"Jun 14, 2015","21,053.70","20,465.00","21,270.00","19,901.00","10.38K","3.92%"
"Jun 07, 2015","20,259.85","21,970.00","21,975.45","19,635.55","11.25K","-7.79%"
"May 31, 2015","21,970.65","23,669.00","23,874.35","21,530.05","10.15K","-7.12%"
"May 24, 2015","23,655.30","23,125.00","23,873.65","22,440.00","21.33K","2.29%"
"May 17, 2015","23,126.65","23,232.00","23,530.00","22,665.00","6.37K","1.24%"
"May 10, 2015","22,842.35","21,750.00","23,115.70","21,350.00","10.19K","5.62%"
"May 03, 2015","21,627.60","22,825.00","23,040.05","20,550.00","19.45K","-3.90%"
"Apr 26, 2015","22,506.20","22,133.50","22,843.85","20,451.15","14.38K","2.49%"
"Apr 19, 2015","21,959.90","25,600.00","25,600.00","21,600.00","12.68K","-14.14%"
"Apr 12, 2015","25,577.00","26,040.00","26,740.00","25,490.00","4.59K","-1.57%"
"Apr 05, 2015","25,984.25","25,540.00","26,248.00","25,082.15","5.62K","1.66%"
"Mar 29, 2015","25,559.45","25,436.00","25,893.90","25,210.00","3.07K","1.28%"
"Mar 22, 2015","25,236.55","27,600.00","27,600.00","24,700.00","10.26K","-7.67%"
"Mar 15, 2015","27,332.25","26,644.00","27,989.25","26,071.60","17.92K","2.63%"
"Mar 08, 2015","26,630.65","26,700.00","27,550.00","26,150.00","11.41K","-0.52%"
"Mar 01, 2015","26,770.45","26,000.00","26,885.00","25,570.00","13.52K","1.31%"
"Feb 22, 2015","26,424.05","26,700.00","27,000.00","25,600.00","30.60K","-0.32%"
"Feb 15, 2015","26,509.85","24,697.15","27,396.70","24,650.00","23.68K","6.44%"
"Feb 08, 2015","24,905.20","23,000.00","26,583.90","22,222.00","39.52K","8.07%"
"Feb 01, 2015","23,046.00","23,901.00","25,908.95","22,778.35","18.87K","-3.29%"
"Jan 25, 2015","23,829.25","21,821.15","23,960.00","21,725.00","12.78K","9.09%"
"Jan 18, 2015","21,843.30","21,500.00","21,979.80","21,200.00","8.46K","2.10%"
"Jan 11, 2015","21,393.75","19,500.00","21,684.30","19,466.75","10.79K","10.16%"
"Jan 04, 2015","19,420.40","19,530.70","19,868.80","18,926.10","6.05K","-0.53%"
"Dec 28, 2014","19,523.25","18,703.20","19,812.55","18,639.75","10.86K","5.37%"
"Dec 21, 2014","18,528.95","18,900.00","19,000.05","18,350.00","7.57K","-0.96%"
"Dec 14, 2014","18,709.40","19,250.00","19,696.95","18,200.05","20.24K","-4.57%"
"Dec 07, 2014","19,604.85","20,950.00","20,950.00","19,223.05","21.49K","-4.57%"
"Nov 30, 2014","20,543.55","19,100.00","21,168.05","18,402.10","24.27K","8.34%"
"Nov 23, 2014","18,961.75","18,520.00","19,110.00","17,505.00","17.51K","2.50%"
"Nov 16, 2014","18,498.60","16,650.00","19,580.00","16,650.00","38.53K","11.63%"
"Nov 09, 2014","16,571.70","15,299.00","17,299.00","15,268.55","25.53K","8.93%"
"Nov 02, 2014","15,212.50","15,094.95","15,629.45","14,900.00","4.46K","2.11%"
"Oct 26, 2014","14,897.80","15,000.00","15,130.00","14,800.00","3.09K","-0.76%"
"Oct 19, 2014","15,012.25","14,462.05","15,299.95","14,300.00","2.13K","5.11%"
"Oct 12, 2014","14,281.90","14,784.30","14,784.30","14,200.00","1.56K","-2.77%"
"Oct 05, 2014","14,688.75","14,806.00","15,000.00","14,671.30","2.42K","-0.79%"
"Sep 28, 2014","14,805.45","14,741.40","15,100.00","14,456.00","2.41K","0.41%"
"Sep 21, 2014","14,745.60","14,777.00","15,120.00","14,400.00","3.53K","-0.60%"
"Sep 14, 2014","14,834.20","14,869.05","15,350.00","14,695.00","7.75K","0.01%"
"Sep 07, 2014","14,833.40","15,297.50","15,297.50","14,550.00","7.62K","0.71%"
"Aug 31, 2014","14,729.15","14,889.40","15,133.75","14,650.00","5.13K","-0.63%"
"Aug 24, 2014","14,822.85","15,000.00","15,000.00","14,577.75","5.94K","0.43%"
"Aug 17, 2014","14,759.50","13,710.25","14,850.00","13,647.90","6.39K","8.27%"
"Aug 10, 2014","13,632.00","13,691.15","14,044.00","13,350.00","5.42K","0.59%"
"Aug 03, 2014","13,551.60","13,610.05","14,020.00","13,350.00","3.45K","0.94%"
"Jul 27, 2014","13,425.20","13,297.75","13,950.00","13,151.00","10.36K","1.20%"
"Jul 20, 2014","13,265.85","13,450.00","13,650.00","13,185.00","11.68K","-0.21%"
"Jul 13, 2014","13,293.65","12,892.50","13,436.45","12,610.10","7.65K","3.94%"
"Jul 06, 2014","12,789.20","13,660.00","13,707.50","12,700.00","12.93K","-6.21%"
"Jun 29, 2014","13,635.75","13,050.00","14,000.00","12,890.00","5.35K","4.70%"
"Jun 22, 2014","13,023.65","11,890.40","13,114.90","11,800.00","8.35K","9.72%"
"Jun 15, 2014","11,869.65","11,860.00","12,298.90","11,700.00","13.98K","0.52%"
"Jun 08, 2014","11,807.80","11,990.35","12,130.40","11,700.00","5.61K","-0.98%"
"Jun 01, 2014","11,925.00","12,500.00","12,599.80","11,880.00","3.42K","-3.15%"
"May 25, 2014","12,313.00","13,050.00","13,330.00","11,880.00","5.43K","-4.15%"
"May 18, 2014","12,846.45","10,649.80","12,919.90","10,649.80","11.18K","21.15%"
"May 11, 2014","10,603.40","10,606.45","10,945.00","10,515.20","9.22K","-0.70%"
"May 04, 2014","10,678.55","10,417.95","10,725.00","10,344.05","2.08K","2.53%"
"Apr 27, 2014","10,414.60","10,800.00","11,006.00","9,999.10","14.31K","-2.81%"
"Apr 20, 2014","10,716.05","10,320.00","10,750.00","10,196.00","22.81K","4.38%"
"Apr 13, 2014","10,266.30","10,226.00","10,500.00","10,050.00","1.60K","0.43%"
"Apr 06, 2014","10,222.15","10,449.90","10,490.00","10,200.00","1.63K","-0.62%"
"Mar 30, 2014","10,285.75","10,680.35","10,988.00","10,205.10","4.60K","-3.95%"
"Mar 23, 2014","10,708.65","10,339.00","10,730.00","10,060.05","18.05K","6.37%"
"Mar 16, 2014","10,066.90","9,574.60","10,249.00","9,465.10","6.17K","5.07%"
"Mar 09, 2014","9,581.30","9,450.00","9,850.00","9,240.00","7.03K","3.44%"
"Mar 02, 2014","9,262.35","9,470.00","9,478.80","9,161.20","4.80K","-1.11%"
"Feb 23, 2014","9,366.30","9,152.85","9,560.00","9,105.80","9.13K","2.78%"
"Feb 16, 2014","9,112.75","8,989.95","9,292.20","8,910.00","2.46K","1.89%"
"Feb 09, 2014","8,944.10","9,151.00","9,208.90","8,875.00","2.91K","-1.97%"
"Feb 02, 2014","9,123.65","9,000.00","9,338.20","8,857.10","21.43K","1.87%"
"Jan 26, 2014","8,955.75","9,300.00","9,450.00","8,843.00","3.63K","-4.26%"
"Jan 19, 2014","9,354.15","9,570.00","9,739.90","9,333.10","4.63K","-1.64%"
"Jan 12, 2014","9,509.90","9,800.00","9,844.00","9,501.00","4.23K","-2.20%"
"Jan 05, 2014","9,724.00","10,175.00","10,300.00","9,688.00","11.41K","-2.71%"
"Dec 29, 2013","9,995.00","10,525.00","10,750.00","9,923.05","14.47K","-4.24%"
"Dec 22, 2013","10,437.70","9,400.00","11,500.00","9,400.00","48.22K","11.55%"
"Dec 15, 2013","9,356.85","8,841.90","9,600.00","8,760.95","10.65K","6.01%"
"Dec 08, 2013","8,826.65","9,047.95","9,047.95","8,701.10","2.73K","-0.52%"
"Dec 01, 2013","8,872.55","8,699.00","9,077.00","8,690.05","58.20K","2.42%"
"Nov 24, 2013","8,662.85","8,610.05","8,705.00","8,466.20","2.21K","0.66%"
"Nov 17, 2013","8,606.15","8,780.00","8,792.25","8,555.05","11.33K","-2.19%"
"Nov 10, 2013","8,799.20","8,744.00","8,850.00","8,654.20","4.21K","1.09%"
"Nov 03, 2013","8,704.05","8,769.05","8,810.00","8,665.00","1.01K","-1.08%"
"Oct 27, 2013","8,799.40","8,709.00","8,944.00","8,513.00","4.46K","1.06%"
"Oct 20, 2013","8,707.50","8,800.00","8,950.00","8,700.00","1.95K","-0.44%"
"Oct 13, 2013","8,745.60","8,739.95","9,074.05","8,500.00","17.75K","0.52%"
"Oct 06, 2013","8,700.00","8,746.40","8,985.40","8,690.00","3.03K","-1.78%"
"Sep 29, 2013","8,858.00","8,960.00","9,075.00","8,659.40","1.80K","-2.13%"
"Sep 22, 2013","9,050.70","8,698.00","9,100.00","8,430.00","2.79K","4.58%"
"Sep 15, 2013","8,653.95","8,190.00","8,751.00","8,190.00","3.59K","4.82%"
"Sep 08, 2013","8,255.75","8,290.00","8,430.00","8,160.00","2.28K","0.50%"
"Sep 01, 2013","8,214.90","8,250.00","8,338.40","8,111.70","1.53K","-0.03%"
"Aug 25, 2013","8,217.50","8,280.80","8,380.00","8,045.00","18.84K","0.81%"
"Aug 18, 2013","8,151.30","8,499.95","8,500.00","8,000.00","1.70K","-3.25%"
"Aug 11, 2013","8,425.35","8,515.00","8,645.00","8,350.00","2.26K","-1.08%"
"Aug 04, 2013","8,517.25","8,750.00","8,750.00","8,265.60","4.16K","-2.38%"
"Jul 28, 2013","8,725.25","8,650.00","9,150.00","8,542.40","3.25K","1.47%"
"Jul 21, 2013","8,599.15","8,700.00","8,700.00","8,537.40","1.61K","-0.85%"
