"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 25, 2011","131.17","127.45","134.55","122.78","4.09M","3.27%"
"Sep 18, 2011","127.02","131.27","132.36","125.43","2.52M","-3.28%"
"Sep 11, 2011","131.33","130.60","133.59","128.78","2.14M","0.20%"
"Sep 04, 2011","131.07","134.38","135.14","130.40","2.10M","-2.70%"
"Aug 28, 2011","134.71","131.80","136.50","129.31","1.80M","3.23%"
"Aug 21, 2011","130.50","131.86","135.38","129.28","2.17M","-1.01%"
"Aug 14, 2011","131.83","133.12","136.30","131.00","3.63M","0.28%"
"Aug 07, 2011","131.46","128.12","134.78","125.63","4.48M","0.91%"
"Jul 31, 2011","130.27","139.15","140.05","126.49","5.07M","-5.66%"
"Jul 24, 2011","138.09","137.36","140.12","131.66","4.69M","0.48%"
"Jul 17, 2011","137.43","133.92","138.56","133.02","4.77M","2.98%"
"Jul 10, 2011","133.45","133.35","135.91","132.79","4.30M","0.52%"
"Jul 03, 2011","132.76","133.98","135.84","128.88","3.31M","-0.72%"
"Jun 26, 2011","133.72","128.55","136.24","126.16","4.34M","3.41%"
"Jun 19, 2011","129.31","127.95","130.20","120.86","4.00M","1.67%"
"Jun 12, 2011","127.19","126.96","129.74","126.13","3.04M","0.10%"
"Jun 05, 2011","127.06","128.48","129.91","126.29","2.42M","-0.98%"
"May 29, 2011","128.32","125.63","131.10","123.67","5.18M","2.35%"
"May 22, 2011","125.37","123.97","126.62","122.88","3.89M","1.78%"
"May 15, 2011","123.18","125.96","127.16","121.75","9.58M","-1.95%"
"May 08, 2011","125.63","121.98","127.16","120.86","3.31M","3.30%"
"May 01, 2011","121.62","128.15","128.41","117.87","2.91M","-4.42%"
"Apr 24, 2011","127.25","125.96","129.11","122.85","3.31M","0.97%"
"Apr 17, 2011","126.03","127.22","129.08","124.01","3.42M","-0.68%"
"Apr 10, 2011","126.89","122.32","127.65","121.62","4.45M","3.97%"
"Apr 03, 2011","122.05","121.45","123.24","119.80","5.26M","0.77%"
"Mar 27, 2011","121.12","117.14","122.51","116.85","6.39M","3.07%"
"Mar 20, 2011","117.51","112.04","117.87","110.95","7.33M","5.64%"
"Mar 13, 2011","111.24","113.53","115.29","109.72","4.10M","-2.02%"
"Mar 06, 2011","113.53","113.63","115.22","111.38","7.16M","-0.73%"
"Feb 27, 2011","114.36","103.42","116.61","102.43","13.71M","10.47%"
"Feb 20, 2011","103.52","103.75","105.51","99.44","4.65M","0.39%"
"Feb 13, 2011","103.12","103.75","106.24","102.69","3.60M","0.19%"
"Feb 06, 2011","102.92","102.76","105.08","101.27","3.53M","1.53%"
"Jan 30, 2011","101.37","111.05","111.24","100.57","9.13M","-9.15%"
"Jan 23, 2011","111.58","112.70","113.10","109.89","2.27M","-0.38%"
"Jan 16, 2011","112.01","113.33","118.34","111.58","7.79M","-0.76%"
"Jan 09, 2011","112.87","114.03","117.51","111.41","7.21M","-1.30%"
"Jan 02, 2011","114.36","116.55","120.00","112.77","3.94M","-1.15%"
"Dec 26, 2010","115.69","112.54","116.85","112.07","4.41M","2.74%"
"Dec 19, 2010","112.60","111.38","112.84","109.82","2.72M","1.13%"
"Dec 12, 2010","111.34","112.97","113.37","108.99","2.13M","-1.24%"
"Dec 05, 2010","112.74","113.83","113.83","109.89","2.79M","-0.78%"
"Nov 28, 2010","113.63","111.64","114.79","108.53","5.79M","2.15%"
"Nov 21, 2010","111.24","113.66","116.71","110.38","3.47M","-1.79%"
"Nov 14, 2010","113.27","115.22","116.35","111.54","2.29M","-1.69%"
"Nov 07, 2010","115.22","117.71","118.60","114.49","3.27M","-1.89%"
"Oct 31, 2010","117.44","114.23","118.47","113.20","3.38M","3.50%"
"Oct 24, 2010","113.47","114.39","114.86","109.72","6.72M","-0.05%"
"Oct 17, 2010","113.53","114.69","116.02","110.88","4.29M","-0.50%"
"Oct 10, 2010","114.10","115.98","117.31","112.17","15.48M","0.04%"
"Oct 03, 2010","114.06","122.45","122.45","112.57","8.32M","-3.78%"
"Sep 26, 2010","118.54","119.33","120.33","114.03","5.38M","0.00%"
"Sep 19, 2010","118.54","111.87","119.80","111.87","10.49M","6.24%"
"Sep 12, 2010","111.58","108.73","112.17","107.27","5.92M","3.51%"
"Sep 05, 2010","107.80","109.72","110.81","106.90","3.25M","-1.00%"
"Aug 29, 2010","108.89","108.06","109.72","105.08","15.15M","1.82%"
"Aug 22, 2010","106.94","107.93","109.69","104.08","4.36M","-0.92%"
"Aug 15, 2010","107.93","104.08","110.02","103.42","4.71M","4.36%"
"Aug 08, 2010","103.42","105.41","106.17","100.84","4.30M","-1.77%"
