0,1,2
1,0.525602400302887,1.4547884464263916
2,0.502406895160675,1.4936728477478027
3,0.4714389741420746,1.5577354431152344
4,0.45656052231788635,1.591356873512268
5,0.44697773456573486,1.612863302230835
6,0.44259071350097656,1.620771884918213
7,0.43989577889442444,1.624413251876831
8,0.43719497323036194,1.6293087005615234
9,0.4337212145328522,1.6359010934829712
10,0.4323108196258545,1.6365242004394531
11,0.43127480149269104,1.6362452507019043
12,0.4305369257926941,1.635645866394043
13,0.42955589294433594,1.6354763507843018
14,0.42898663878440857,1.6346687078475952
15,0.4284175932407379,1.6337347030639648
16,0.42791682481765747,1.6329028606414795
17,0.427547425031662,1.6317123174667358
18,0.42725518345832825,1.63057279586792
19,0.4268880784511566,1.6294605731964111
20,0.4266590178012848,1.6282799243927002
21,0.4263165593147278,1.6273726224899292
22,0.426201194524765,1.6260440349578857
23,0.42602184414863586,1.6245473623275757
24,0.4260118901729584,1.6228275299072266
25,0.42596253752708435,1.6210579872131348
26,0.4259909391403198,1.619317889213562
27,0.4259500205516815,1.6175901889801025
28,0.4259750247001648,1.6158928871154785
29,0.4259016811847687,1.6143262386322021
30,0.42496904730796814,1.6158239841461182
31,0.4234824478626251,1.6191407442092896
32,0.42328697443008423,1.6183319091796875
33,0.4232121407985687,1.6169383525848389
34,0.423269122838974,1.6153383255004883
35,0.42327380180358887,1.6137288808822632
36,0.42332708835601807,1.6121745109558105
37,0.42335692048072815,1.6105366945266724
38,0.4234207570552826,1.6089988946914673
39,0.42345982789993286,1.6073758602142334
40,0.42354026436805725,1.6058138608932495
41,0.42352089285850525,1.6043262481689453
42,0.423521488904953,1.6029739379882812
43,0.4236011803150177,1.601301908493042
44,0.42373016476631165,1.5996543169021606
45,0.4238099753856659,1.597923755645752
46,0.4239121675491333,1.5962488651275635
47,0.4240129888057709,1.594559907913208
48,0.4241720736026764,1.5928714275360107
49,0.42427903413772583,1.5912137031555176
50,0.42443567514419556,1.5895602703094482
51,0.42456215620040894,1.587876558303833
52,0.4247250258922577,1.5862258672714233
53,0.4248533546924591,1.5845634937286377
54,0.4250243306159973,1.5829133987426758
55,0.4251536428928375,1.581270694732666
56,0.4253273010253906,1.5796312093734741
57,0.42546358704566956,1.577996850013733
58,0.4256332814693451,1.576398491859436
59,0.42576876282691956,1.5748025178909302
60,0.42593273520469666,1.573252558708191
61,0.4260649085044861,1.5716967582702637
62,0.4262327551841736,1.5701582431793213
63,0.42637088894844055,1.5686125755310059
64,0.42653918266296387,1.567086100578308
65,0.42668014764785767,1.5655584335327148
66,0.4268503189086914,1.5640463829040527
67,0.4269944429397583,1.5625345706939697
68,0.4271639287471771,1.5610460042953491
69,0.4273112118244171,1.559554100036621
70,0.4274803102016449,1.5580891370773315
71,0.42762550711631775,1.5566198825836182
72,0.42779794335365295,1.5551650524139404
73,0.42794355750083923,1.5537233352661133
74,0.4281156063079834,1.5522871017456055
75,0.4282638430595398,1.5508618354797363
76,0.42843371629714966,1.5494521856307983
77,0.4285828173160553,1.5480483770370483
78,0.4287528991699219,1.5466562509536743
79,0.4289027154445648,1.5452733039855957
80,0.4290734529495239,1.5439000129699707
81,0.4292229413986206,1.5425379276275635
82,0.42939260601997375,1.5411914587020874
83,0.4295427203178406,1.539846658706665
84,0.42970919609069824,1.5385195016860962
85,0.4298572838306427,1.5372052192687988
86,0.43002384901046753,1.5358949899673462
87,0.4301718771457672,1.534603238105774
88,0.43032291531562805,1.533344030380249
89,0.43045610189437866,1.5321053266525269
90,0.43057340383529663,1.5309392213821411
91,0.43058931827545166,1.5299800634384155
92,0.43038949370384216,1.5295296907424927
93,0.43006348609924316,1.529343843460083
94,0.43013250827789307,1.5283269882202148
95,0.4302801787853241,1.5271284580230713
96,0.430430144071579,1.525960087776184
97,0.4298115074634552,1.5265053510665894
98,0.4296092391014099,1.5261521339416504
99,0.4289386570453644,1.5268948078155518
100,0.427369087934494,1.5298244953155518
