0,1,2
1,1.5133705139160156,1.763146996498108
2,1.4902307987213135,1.746727705001831
3,1.4584743976593018,1.7244549989700317
4,1.423895001411438,1.7007708549499512
5,1.3888808488845825,1.6773048639297485
6,1.354364037513733,1.6546854972839355
7,1.3209844827651978,1.6332424879074097
8,1.2889176607131958,1.6135122776031494
9,1.2576667070388794,1.5946403741836548
10,1.227526068687439,1.5769869089126587
11,1.1984589099884033,1.5605857372283936
12,1.1704814434051514,1.5452821254730225
13,1.1435587406158447,1.5309829711914062
14,1.1177583932876587,1.5177569389343262
15,1.0932018756866455,1.5059198141098022
16,1.069288730621338,1.4947432279586792
17,1.0463550090789795,1.4844512939453125
18,1.0243014097213745,1.4750841856002808
19,1.0031245946884155,1.466495394706726
20,0.9827855229377747,1.4585915803909302
21,0.9633654356002808,1.4514068365097046
22,0.944935142993927,1.4452323913574219
23,0.92697674036026,1.4394598007202148
24,0.909766674041748,1.4342726469039917
25,0.89323490858078,1.429703950881958
26,0.8773656487464905,1.4256322383880615
27,0.8621241450309753,1.421972393989563
28,0.8475799560546875,1.4187555313110352
29,0.8338322639465332,1.41621732711792
30,0.8203821182250977,1.4138953685760498
31,0.8074780106544495,1.4119350910186768
32,0.795092761516571,1.4103517532348633
33,0.783173143863678,1.4090728759765625
34,0.7717297077178955,1.4079976081848145
35,0.7608091831207275,1.40716552734375
36,0.7505084276199341,1.406785488128662
37,0.7403779029846191,1.406498670578003
38,0.7306521534919739,1.4064109325408936
39,0.7212919592857361,1.406559944152832
40,0.7122830152511597,1.406865119934082
41,0.7036084532737732,1.4072561264038086
42,0.6953361630439758,1.4077517986297607
43,0.6875534057617188,1.4085471630096436
44,0.6798509359359741,1.4093616008758545
45,0.6724414229393005,1.410281777381897
46,0.6652967929840088,1.4113445281982422
47,0.6584052443504333,1.4124822616577148
48,0.6517634987831116,1.4136202335357666
49,0.645427942276001,1.4147858619689941
50,0.6394802927970886,1.4161546230316162
51,0.6335567831993103,1.4175002574920654
52,0.6278491616249084,1.4188942909240723
53,0.6223292350769043,1.4203792810440063
54,0.6169970631599426,1.4218895435333252
55,0.6118482351303101,1.4233546257019043
56,0.6069377064704895,1.424798846244812
57,0.6023534536361694,1.4263761043548584
58,0.5977396368980408,1.4279253482818604
